,User ID,Username,Title,Stars,Date,Review
131,132,Tracy303xana,Downloaded but keep getting error message,1,2020-08-05 17:37:28,No point. Only getting an error message.
132,133,wishicouldparticipate,Doesn’t Work on Older Model Phones,2,2020-08-09 16:27:06,Great idea but won’t work on older model iPhones. This locks out a large portion of the population.
133,134,Lyve1,State regulation,4,2020-09-16 02:28:32,Does this work outside of the state of Virginia? I live in another state.
134,135,aaront10,Can’t turn on notifications,1,2020-08-07 14:28:20,Receive an error trying to enable notifications. iPhone X
135,136,rjl_1,Notification error,1,2020-08-06 20:08:12,When I try to enable the notifications I keep getting a “ENErrorDomain error 14” error flag.  Do you why that might be?
136,137,AngrySysAdmin,No IOS 12.5 Support,1,2020-12-15 13:21:17,This isn’t that complicated of an app. Why aren’t older versions of IOS and older phone supported?
137,138,Liam patrinicola,First,5,2020-08-05 18:15:19,"Great app, I was the 3rd on to download it."
138,139,Muyserio,No longer working,1,2020-11-25 03:33:07,Why is Application no longer working?
139,140,yorktownman,Needs a way to cancel wrong report,1,2020-11-19 01:04:10,I inadvertently activated the testing positive notification. There is no way to go back.
140,141,LochNessMonster.,this app is so important!,5,2020-08-07 13:42:26,please download it so that we can help our communities survive!
141,142,iAddict mom,Concept 5 star - process Negative stars,1,2020-10-08 13:43:23,You can not report a positive test without talking to VDH.   I had an exposure and positive test 9/18.  VDH called me 10/7.   What good is that?
142,143,carjs,Worth downloading,4,2020-09-06 22:19:15,Worth downloading just tryna spread  awareness
143,144,ehutz12,COVIDIMPRESSED,5,2020-08-09 21:50:56,Great job Virginia. I appreciate the no GPS tracking.
144,145,DrNitro121,Essential for slowing the spread,5,2020-08-21 19:55:39,Essential for slowing the spread
145,146,joedmv,No help,1,2020-11-29 20:06:25,"No a single exposure detected after using for months, no use."
146,147,Mustafa Toraman,Awesome!,5,2020-08-06 02:05:05,Well done!
147,148,BigMoSho,Great App for,1,2020-08-15 02:27:14,"This is a great app if you like to be spied on, avoid it at all costs if you have any regard for your privacy!"
148,149,GabbySyndromn,trumpswetcoochie,5,2020-08-23 00:54:54,tiktok sent me 😁 so uh i hope this all works
149,150,Vabeachdebi,Go VA!,5,2020-08-05 23:36:44,"Stay safe, Stay healthy VA!  Good job!"
150,151,CollegeKid123952,App crashes,1,2020-08-05 18:37:17,Doesn't work
151,152,CR7KICKER,Great,5,2020-08-06 01:02:03,Good
152,153,markbyrn,High Battery Use,2,2020-10-24 14:42:26,Not good
153,154,Dick LeBoof,Error on “enable exposure notification” screen,1,2020-08-06 03:07:24,ENErrorDomain error 14
154,155,Keisha Taylor,great idea,3,2020-08-16 14:09:34,"please make this accessible nation wide, it’s not fair."
155,156,Alex Moir,Virginia only,1,2020-09-09 02:26:03,Virginia only. Worthless in NY.
156,157,夏莲妹,good,5,2020-08-06 00:24:07,good
157,158,ThatBillyBoy,Outdated and not useful,2,2020-12-15 18:13:49,"I have the app for two months. I tested positive today and tried to notify others with this app. Well it will take an additional 3 days to receive a code to start sharing this info. It took another 4 days to get my results due to testing appointment demand. In other words it has been already 7 days where the virus spreads without control before anyone gets a notification.
Update: Now it has been two weeks since my positive test an still no one gave me a code to update my status in this app."
158,159,kb 9193,Error,1,2020-08-12 22:30:59,"I receive ENDomainError Code 14 when trying to enable the app. I am running iOS 13.6, so it should work. Does VPN impact this app?"
159,160,waterman42069,Domain error 14,1,2020-08-06 00:40:58,"Loaded the app, but it sent an error code when I tried to enable the notifications."
160,161,wpugh,"Glad to see Virginia taking the lead, app is solid",5,2020-08-06 00:08:11,"I’ve had a chance to review the source code for the app and understand their design. This is a solid implementation, and will help control the spread of COVID-19"
